plant,species,ontogeny,total,heteroblasty,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15
Phat7,hatschbachii,7,15,9,-29.94622469,189.109996,-39.7141364,184.1016099,-20.82210421,173.0946224,0.598511922,167.6907554,18.20048578,179.3437349,9.671649866,188.2189949,-149.0994163,245.6811015,-212.7651549,233.1834266,-1059.445754,-304.7392492,-147.8972931,-70.56739634,-33.15756742,-1410.875704,175.8382926,-65.74533408,1087.005853,-243.8172074,219.0135695,264.3884604,182.5192884,270.9321891
Phat7,hatschbachii,8,15,8,-71.41936615,226.6953603,-78.61784909,221.1649411,-63.53265316,214.0772431,-35.75774732,212.8225349,2.449863501,218.3780338,-10.26283844,222.7697628,-179.0490852,237.3925016,-245.1193947,232.4217687,-1084.209052,-388.1306654,-177.6109977,-84.43896632,-12.03823633,-1400.204481,162.1427329,-71.03912007,1072.173002,-261.1648697,377.7471073,191.0033728,343.1045143,228.2525833
Phat7,hatschbachii,9,15,7,-43.47774278,226.3181493,-55.15603861,217.6891092,-12.67253113,219.2785671,9.113291037,220.8836753,59.45116786,221.9048118,46.63271293,228.3957225,-402.6438288,210.798525,-434.5551724,147.5150884,-1046.296684,-356.5642548,-165.7545552,-105.0171129,-76.87737617,-1357.068126,167.5158499,-40.80858092,1124.427088,-274.7140722,444.8389567,204.9890271,385.4548631,236.3994716
Pker1,kermesina,1,24,24,-38.49314066,263.0504858,-57.82967262,237.9771225,-24.49614189,224.7376188,19.91511464,216.0068526,53.79133022,242.5232065,41.48914467,256.8810973,-418.7068885,210.4516868,-516.114418,171.9219532,-1054.887297,-361.0030956,-161.3358852,-110.5606501,26.11519883,-1395.906103,214.873357,-51.25155035,969.8878912,-401.4876818,519.6511971,228.6314384,426.1402101,268.0276188
Pker1,kermesina,2,24,23,-31.46746911,264.8619788,-37.3320557,247.796819,-33.31294376,219.3642295,-9.154114364,219.7733071,7.414176144,238.8383711,4.624147217,256.479465,-365.9353436,233.0147658,-443.5055973,214.8101647,-1076.668363,-396.0688821,-170.8776687,-39.91936918,72.79807596,-1356.738326,169.196444,-146.4196054,1071.867899,-338.761011,461.336319,167.9484853,381.0164939,215.0196075
Pker1,kermesina,3,24,22,5.915254578,296.8205701,1.204478941,283.1222783,5.446898818,252.0533701,32.09703884,263.4205285,49.20380025,279.6482737,42.84956915,297.1125994,-435.7298287,177.3444161,-533.107825,150.416912,-1085.636694,-501.7482387,-155.0081944,-74.79752317,74.91513049,-1256.060738,172.9017708,-77.02411968,980.5502378,-525.5979178,449.1042845,185.8319272,395.2940777,249.4576622
Pker1,kermesina,4,24,21,-30.950608,300.8692387,-31.47828733,283.5561683,-26.55095731,253.1682218,8.105476294,251.0941141,20.51998442,279.9355891,19.91706588,301.2875207,-555.9945857,228.0420196,-669.8379222,151.5624106,-1040.118537,-573.2269558,-204.2715629,-335.9354233,10.48311952,-806.0938097,263.5760453,-255.5651448,907.3356128,-567.0796528,702.0972017,214.7236669,627.1679547,273.6620365
Pker1,kermesina,5,24,20,-78.47926082,361.8307974,-75.33962805,348.5490964,-65.94803616,313.820999,-41.38230948,310.8833353,-27.23703706,343.6917089,-29.36418313,359.0241389,-441.5106237,246.3495341,-528.8448693,222.8678114,-850.5489012,-736.3008853,-231.4524205,-300.302504,-53.07484406,-948.3925594,242.5095402,-270.1544458,953.3616926,-639.2149388,639.1193394,166.1910351,588.1915412,221.1568766
Pker1,kermesina,6,24,19,-36.47309697,352.7207787,-35.13732268,335.3221228,-27.15610757,314.6916122,2.978753696,290.874305,16.55140318,327.8863568,14.33818628,344.1307623,-546.3905422,205.1666025,-602.8868131,141.6232207,-902.4589457,-699.6520637,-244.683127,-233.072614,21.28220201,-853.0273466,192.0637806,-261.9910092,946.5156587,-675.7768191,644.8559971,172.0066387,556.5999737,239.0974527
Pker1,kermesina,7,24,18,-33.13961491,327.2594987,-34.40989296,317.2876219,-26.58657304,302.6510899,-10.49173342,300.9193739,-0.500726578,317.8108247,-5.037960531,329.2240167,-509.1119638,206.1221675,-558.3084666,144.130093,-844.3362936,-808.9029798,-194.2617801,-181.5901279,63.25943894,-578.0604592,131.1714897,-89.96937432,876.2127506,-797.4876329,596.5152093,73.31115546,549.0261171,137.2947323
Pker1,kermesina,8,24,17,-43.17266489,349.2186959,-45.21442315,337.6618289,-40.20191882,317.4559489,-22.40565038,316.4269385,-7.319349391,327.9163082,-8.7791051,338.3021181,-439.4607177,229.9733637,-503.4936649,167.7468695,-857.8532101,-734.7692915,-218.1569753,-123.455899,-22.94605956,-1118.184063,140.3013425,-100.2299089,984.3535898,-610.537359,564.9156789,116.9577917,519.433128,185.516658
Pker1,kermesina,9,24,16,-28.42979574,286.6894825,-34.6093971,270.7665178,-22.51931473,254.1998992,-0.713167897,248.7696119,7.814598071,270.2288317,4.214836052,280.0398445,-428.1964129,196.0404586,-488.6293832,160.5088139,-1043.832303,-510.7365907,-119.7962018,-60.15753084,-54.22615682,-1283.751654,188.5778743,-103.3024052,1061.491802,-370.7804465,515.6440514,170.3204335,443.2089705,191.1647332
Pker1,kermesina,10,24,15,-68.42711354,321.8925631,-67.72013164,306.4529922,-58.04419356,286.0787801,-40.51485564,281.7757633,-25.29034588,297.0974617,-28.19954626,313.2359511,-449.4610881,219.3892634,-521.9632973,152.0841343,-905.3631494,-321.531384,-237.2157687,-191.0020893,50.66366838,-1418.171498,227.674136,-192.9176028,990.6854247,-403.9647597,609.1616516,148.8782598,524.0146092,200.702165
Pker1,kermesina,11,24,14,1.746471013,337.0988709,5.23229097,322.0388416,9.218970824,290.3141817,31.232127,289.4597682,51.66889688,315.8532451,53.39503234,334.1019706,-480.7255799,219.4822052,-551.6714165,158.2101596,-983.6422801,-605.3927393,-186.9078343,-172.0176377,0.684019852,-1267.288701,217.606585,-159.8598494,929.9838804,-552.4274085,483.5198787,225.7168009,418.6589578,264.7102923
Pker1,kermesina,12,24,13,-30.43902566,379.3945391,-42.00791799,356.8423548,-20.28260941,321.3705637,5.774950941,327.2586514,18.41631771,347.9276748,21.12056851,369.4133173,-392.8927276,225.5341481,-492.8627307,159.5469876,-960.868653,-624.8630961,-233.7102859,-195.2065297,58.67728506,-1263.889421,212.7050572,-164.9671034,918.1838312,-594.2295917,511.2363719,148.6221513,426.9495677,207.2453534
Pker1,kermesina,13,24,12,6.735336407,348.1153118,-4.139405979,331.7389675,6.832883449,309.016105,35.65153975,293.6900758,50.92124128,319.2355242,49.11805591,337.5634274,-475.034828,186.7265433,-544.9859911,150.951371,-933.801807,-618.9154033,-202.2038136,-209.7142071,-98.03946714,-1207.627016,233.7627474,-191.7936137,1048.224829,-540.9311394,454.740308,226.1947105,372.2183714,265.7493429
Pker1,kermesina,14,24,11,-26.1438032,344.4999611,-28.79517735,320.775876,-28.20951889,292.2285192,7.5652588,289.9467058,27.99193437,313.0584133,24.31406108,335.4303235,-464.4758202,205.090611,-553.6311761,181.0811842,-1068.910106,-519.522585,-253.9358129,-246.1651145,51.21846679,-1163.518134,253.4497883,-251.9018122,1022.369996,-459.8068434,563.1521536,156.6651002,474.0397563,202.1377947
Pker1,kermesina,15,24,10,-14.97917309,380.0438778,-26.53919886,360.8284279,-31.75584411,285.4555521,11.85146117,302.8388577,29.84675222,344.3528163,28.59186503,366.9165001,-527.94721,215.4050541,-598.3864775,163.5694732,-944.200405,-554.8055368,-296.6517689,-300.5899572,8.020409067,-1210.097529,271.0404219,-257.4153776,933.0557973,-455.4839552,614.188652,156.3746913,543.8647189,202.6071054
Pker1,kermesina,16,24,9,-29.76742793,334.8463388,-33.92462662,318.3113895,-15.54726831,292.0805441,16.60037017,282.7688943,31.49052029,319.9528651,34.53123004,340.2955744,-452.509818,262.6440912,-543.4269485,224.3580434,-998.1159001,-544.8370358,-331.7051586,-304.5284752,46.07597526,-1231.234866,274.4425719,-291.9463269,980.4659441,-466.0480781,555.1072466,204.5490104,466.2832897,258.7880311
Pker1,kermesina,17,24,8,-45.28801457,401.2871634,-54.91252561,380.4034051,-51.98269879,321.5649551,-13.41409785,326.0020387,8.445804578,355.580737,7.326656656,386.0113845,-466.7318181,278.0926414,-537.4090912,229.9583422,-857.4101005,-595.0726626,-282.4177575,-372.3226553,40.97394407,-1223.912267,280.350938,-333.3636525,878.8646921,-570.5051394,570.9519805,183.6153242,522.6520882,232.6603854
Pker1,kermesina,18,24,7,-53.91406505,369.2479559,-56.05294549,348.2189228,-44.99622946,317.7955796,-18.12813831,305.6553122,1.202469328,331.6924122,4.77941781,352.5552471,-488.8815104,259.7999427,-606.2389825,212.7403354,-936.7430899,-548.8160249,-278.4428632,-279.8132261,86.35587925,-1198.670229,280.5967675,-304.7838097,891.3790494,-487.2909848,657.237027,129.6741081,561.8472139,191.9944583
Pker1,kermesina,19,24,6,-10.38277209,357.7327596,-24.60098638,328.2217538,-15.68897681,283.6256191,26.49691917,274.6957433,42.41447031,322.0312997,39.60570955,349.7044678,-539.2074334,282.9525757,-653.0214237,224.6940017,-929.1333061,-528.9295328,-302.4288317,-325.8581862,80.82880449,-1165.83428,321.1532619,-344.7962356,915.2924486,-556.509854,554.9219955,220.0051156,493.7501207,278.2647526
Pker1,kermesina,20,24,5,3.254973654,345.2875143,-1.401242938,325.9509574,2.914450223,280.1032018,32.29407599,271.237716,52.22182732,298.2228917,49.57677333,320.7049404,-573.7184332,259.3989815,-682.340451,208.7357859,-990.4154931,-502.9804496,-288.2883457,-313.1991079,54.87879902,-1195.952987,354.8073593,-305.006236,879.1465973,-441.9972441,597.202525,203.0864285,509.8665847,246.4076074
Pker1,kermesina,21,24,4,-18.92400328,393.3354975,-21.19780208,368.3252362,-13.19902313,312.5867241,17.61171936,313.6971219,30.41357896,372.1218916,24.43311576,388.7279059,-575.6266918,237.5514919,-645.1874702,191.9435803,-843.4277958,-549.5390374,-419.3557432,-465.7535755,11.06067637,-1086.623046,384.6653021,-393.5411129,860.1527381,-469.2273827,619.6433216,153.3519175,588.9380772,233.0427879
Pker1,kermesina,22,24,3,-18.60417451,417.0331484,-21.23500972,388.9949602,-28.82440338,293.8773857,15.73577554,300.6784403,34.70365945,357.4622181,42.23083783,398.6815167,-552.3713783,265.7864904,-644.9565042,220.5658856,-877.653916,-536.2304522,-429.4405068,-498.9109853,57.75448003,-1083.653459,545.8829948,-493.0635141,666.5797,-387.5909179,655.5169794,133.0272589,554.6814659,223.3420239
Pker1,kermesina,23,24,2,14.55888461,463.1793475,13.52966081,409.69992,-1.059424272,326.3194539,39.98408646,325.2403771,58.30394659,408.6357991,60.65154156,443.4663367,-665.5035603,104.7801829,-739.5806487,-29.82683647,-693.1063758,-454.9557202,-499.1060737,-454.1780135,-19.53286643,-959.6490638,485.8185367,-450.2296562,702.3231362,-479.2084144,677.6053658,102.7027564,565.1137904,244.0235309
Pker1,kermesina,24,24,1,-68.76035061,467.8650918,-64.88959937,430.8717981,-67.80967916,290.3640449,-23.86381451,195.5833175,-22.83811377,429.6924444,-22.2605674,465.8806326,-571.3705808,246.8998058,-622.2458787,158.7146982,-627.3883101,-489.0294968,-578.7908497,-586.0303295,8.481477795,-813.6038151,611.4353908,-426.579909,680.8847235,-306.842035,704.9570178,-72.31013774,664.4591341,8.523889578
Pker2,kermesina,1,18,18,-14.75238251,312.6022958,-23.36288402,287.0788034,-13.92924326,255.6588066,35.20357529,246.6199193,54.00742392,276.9087647,46.72220448,301.6893669,-483.5644184,253.3182206,-551.7770059,192.1257193,-1031.136182,-581.0500848,-191.4578702,-123.5323783,53.92020508,-1196.151245,222.327319,-114.8135096,981.5444093,-575.2159028,482.3686083,211.8640612,433.8862406,252.8971628
Pker2,kermesina,2,18,17,-73.59928692,272.0415454,-89.22652598,254.2792568,-66.5512106,224.5188663,-26.99979972,217.8541877,-7.83618958,245.1745985,-15.83015791,263.7076139,-379.3683934,256.2223381,-439.4497029,193.6926474,-1009.103051,-464.865988,-216.7811158,-97.32897733,10.56224134,-1233.322912,148.9499025,-154.4053084,1125.980338,-450.6936829,567.4170865,218.8810518,471.8358656,254.2447625
Pker2,kermesina,3,18,16,-67.61996543,297.1249437,-66.25318832,282.7564989,-50.51796635,269.7548311,-18.42343377,264.3854356,-10.92020473,286.6964566,-17.78890171,301.9853692,-421.0397504,235.5923658,-499.9493379,169.611101,-1014.911461,-609.5908294,-168.1394182,-112.1370357,14.68004072,-1081.604269,141.829917,-118.7474052,1037.555293,-545.741471,650.9768171,152.3951878,490.52156,207.5188209
Pker2,kermesina,4,18,15,-1.442178944,282.3890156,-22.8355218,266.7556792,0.779896343,243.7624782,36.85318803,245.6662784,58.73039123,278.2187753,47.88102985,292.4277591,-482.5251425,235.3880537,-568.0182886,172.2111294,-1040.864469,-528.6398192,-152.2511414,-120.2576119,67.18975771,-1131.627443,219.8059648,-108.8919667,1011.848736,-657.9035628,444.7365762,240.1009113,380.1112015,290.4003232
Pker2,kermesina,5,18,14,-17.89650838,292.1060381,-26.3301502,276.0732598,-13.74332937,249.7728017,17.93352015,246.7155513,36.96801925,271.9316209,29.56323632,289.4930244,-398.0611306,295.2266255,-484.8408507,221.7047657,-1120.313911,-560.2841414,-206.6766922,-191.0183237,86.98022156,-1154.169882,183.1170194,-150.4305367,1046.05504,-505.2312384,469.717333,189.3397003,397.5281833,228.7707349
Pker2,kermesina,6,18,13,-17.79668239,292.9971121,-15.77652749,277.5230044,-1.16254248,255.5539759,25.17578863,256.6890912,37.54459254,274.2733944,32.99657286,285.5785744,-412.8427336,236.0529937,-499.5341182,198.8253028,-1071.674014,-541.9418929,-184.4090475,-161.4806637,-38.5628329,-1270.766872,199.2956155,-163.2120621,1064.010612,-361.6034919,484.9673154,202.2828797,397.7680014,219.2286538
Pker2,kermesina,7,18,12,14.33684927,301.2128046,3.319669091,293.0668054,13.69254006,268.4274097,38.04831309,273.0229646,52.47412624,291.6188986,47.35859643,305.3829255,-539.8918489,159.5100962,-611.1104598,124.3981278,-964.0670116,-537.7798372,-160.0809989,-125.5327864,-89.01816352,-1194.609563,238.7778467,-179.8611891,1052.678684,-509.3795784,483.5336443,244.3965452,419.9482133,286.1263762
Pker2,kermesina,8,18,11,-26.9435147,249.5625006,-34.96959636,241.9271123,-29.58025826,221.4540502,-7.69408206,219.9387826,19.6275254,238.7170595,13.3505635,251.816439,-426.9150006,259.4015651,-521.0427574,218.5610815,-1079.760612,-451.3710195,-228.1311299,-158.4060486,-1.503689995,-1239.372915,192.761174,-185.539463,1097.033783,-307.9275553,565.1279405,208.9169164,468.639655,232.321494
Pker2,kermesina,9,18,10,-38.22533621,316.0246685,-38.39660512,293.2003963,-22.1924612,272.205875,-2.731703745,281.4189971,5.047655896,304.1861797,-6.091579495,318.207496,-456.7561504,235.9428562,-563.2054313,155.5392055,-1007.665192,-499.6328856,-206.3644492,-205.8835034,5.482395827,-1208.161756,247.7668987,-199.9993969,1024.647364,-522.5588151,584.8566664,198.2313758,473.8279279,261.2793074
Pker2,kermesina,10,18,9,-10.22413823,391.9997572,-13.21974292,375.8506758,-7.931037469,322.6858899,15.51232059,323.4839534,21.36020818,372.6436738,25.21635692,390.4123856,-521.2841119,204.1216332,-571.8880331,157.6689871,-862.0786712,-579.9182777,-220.8089897,-318.2370134,-8.490721531,-1249.745956,240.829915,-240.0997456,884.0567125,-599.5041325,546.8152528,199.9237593,482.1346801,248.7144102
Pker2,kermesina,11,18,8,-50.09632813,357.6596361,-46.99445151,342.4247113,-38.73192842,312.8354373,-11.15079344,312.6897115,13.67048469,316.7212951,8.39020898,329.0767339,-429.3065528,265.9797416,-485.0855159,239.2193856,-941.0681805,-540.1330533,-261.2122644,-294.8841077,48.62712711,-1303.670163,267.2226919,-266.3123296,939.4815135,-550.3435907,524.9505862,217.8996704,461.3034026,260.8369217
Pker2,kermesina,12,18,7,-39.06430347,360.3242389,-38.32509134,337.3975399,-27.57170686,292.689725,7.44252178,280.2740914,12.28694634,334.2323565,4.588450298,354.2069442,-408.263702,223.6973803,-475.8444588,160.944056,-915.060884,-382.9607925,-300.2452191,-244.2463653,27.20825785,-1438.403338,282.3660059,-285.2834538,1023.001388,-419.7998825,458.2214684,188.4269289,389.2603272,238.5005714
Pker2,kermesina,13,18,6,-77.3360234,426.3327093,-77.3147621,406.8483474,-59.95520701,393.6400064,-16.76420435,227.436383,-21.06662578,394.3967106,-21.9597356,415.2252565,-471.2472296,232.0101938,-546.721416,152.0893806,-889.5398751,-555.4253122,-297.537231,-216.1787255,54.9854526,-1215.913283,403.3713054,-384.3577708,905.2933276,-457.9457834,587.5144685,58.51889043,528.2777558,123.3229969
Pker2,kermesina,14,18,5,-31.71276959,373.5985324,-31.63826129,349.3242582,-18.74171531,318.061567,9.097015698,313.342314,15.77996512,343.9121274,13.80774879,367.3200331,-503.7641952,224.1360889,-595.0521455,176.9562561,-955.4462716,-510.4335327,-265.8342609,-333.1961754,28.53525832,-1194.987664,310.9562133,-336.8041528,948.9374339,-510.6119573,586.8954407,179.9387592,488.1805436,239.4435458
Pker2,kermesina,15,18,4,-32.52143797,405.7814265,-36.45344535,372.9012675,-50.17811025,286.433897,-5.814356399,299.3809203,12.00824006,356.0626925,17.30048598,389.0055857,-561.5802497,296.9099815,-656.0825275,218.9792038,-867.6960066,-510.1543354,-427.1989665,-489.8386157,65.61019158,-1072.038337,518.3015003,-429.882735,737.0451522,-387.0954648,682.218937,92.68347015,605.0405933,170.8710428
Pker2,kermesina,16,18,3,4.063248014,453.4922297,-1.816038196,413.0144441,-13.33254247,295.6049952,28.62310974,314.9339696,48.01644466,393.6888309,47.92927148,426.3769591,-676.0300265,113.6895895,-727.5435414,21.03980639,-697.2619335,-470.6050872,-511.8980068,-452.9216033,-34.12786736,-941.2486258,504.2026232,-456.3922207,724.9200727,-442.2840499,691.3340388,129.696835,612.9211476,201.9139275
Pker2,kermesina,17,18,2,-70.98813724,397.8030686,-68.67936779,365.5296569,-64.75828333,301.9620966,-28.05503767,284.5653353,-14.37052174,350.331962,-12.21775602,378.405513,-626.2693956,166.071814,-705.3644058,105.8879969,-797.4832575,-494.4113267,-327.020616,-321.0362003,-12.38821649,-934.8320961,382.7831767,-417.8518486,864.750787,-448.6372943,778.7124548,103.5986475,701.3485767,162.6126754
Pker2,kermesina,18,18,1,-43.72801716,486.1096443,-40.44737247,456.6618485,-38.17702769,316.6868391,11.66360726,393.8703734,24.26782487,465.4544794,25.01265381,493.1081433,-462.9500026,152.4875364,-553.7317916,64.27635575,-785.4889945,-640.4762054,-440.3412753,-593.5821734,-29.15954905,-848.896046,379.592146,-457.2069435,733.9533536,-499.343156,656.2643033,65.40168302,563.2701416,145.4476213
Pker3,kermesina,1,20,20,-58.45093766,300.3157898,-68.40962962,282.918695,-51.02854942,251.8258081,-12.49066549,250.5534171,-1.275597098,285.354201,-12.45110002,302.7673104,-448.864703,230.9930644,-518.5171406,186.2910528,-1001.450585,-574.1744535,-205.4334925,-77.50218212,37.40988811,-1161.7467,192.375342,-92.72188852,1022.493286,-530.9533208,615.2363423,140.6771513,510.8575416,205.4020548
Pker3,kermesina,2,20,19,-35.36044143,328.3920112,-40.4069424,310.9235266,-29.2419204,285.9133089,4.46237285,280.8163604,21.98689683,294.5008975,23.28495623,310.7329736,-444.739083,203.4813467,-545.9808718,175.6846227,-1014.750628,-598.462387,-192.7695222,-106.3682985,45.62321472,-1197.34672,161.299316,-101.8076758,980.5902615,-508.8933327,577.8761154,132.9828082,488.1262759,189.4505583
Pker3,kermesina,3,20,18,-31.55492343,253.5922709,-33.03690877,242.7884364,-28.04589197,223.7772295,-4.685699072,223.8135368,16.27993933,234.9060634,10.73367602,245.3888826,-378.8747386,264.5258505,-458.8647363,255.7189565,-1145.231485,-456.3883293,-156.2528822,-119.0217972,97.59823321,-1242.710046,160.6784915,-130.3126994,1049.811048,-393.7491784,489.5064907,184.6314677,411.9393868,213.0393561
Pker3,kermesina,4,20,17,-68.49975791,273.2443231,-80.49122955,247.9947125,-62.75038179,234.1124029,-24.26476872,232.1421563,-1.05909953,260.8630966,-17.94452856,279.925825,-372.7603953,213.2866196,-462.7336849,188.6987474,-974.3860833,-445.1701968,-155.7632228,-50.69432117,11.55408035,-1255.771498,191.4199192,-148.8366547,1105.232182,-568.6613575,497.5963609,255.5628607,414.8506099,283.3032844
Pker3,kermesina,5,20,16,-1.80332125,256.8576409,-7.959391907,238.1316123,4.625922992,209.5094257,43.2876015,205.9280219,63.14321515,228.4504516,56.83357501,247.1252955,-443.8177691,270.0033129,-522.1522825,219.1896391,-1097.484902,-394.6872749,-217.6848773,-149.8350858,72.94674035,-1248.245931,197.5108783,-159.3507262,1124.196031,-402.3956398,403.5193119,222.990484,324.8392671,256.3287734
Pker3,kermesina,6,20,15,-25.31785084,315.298244,-37.63560395,304.5830335,-27.8846212,281.9281699,1.346645432,274.5833814,22.77601114,293.1679327,15.67611113,305.3865257,-379.5836872,264.2772812,-478.8108531,239.6864779,-1020.556201,-527.075782,-232.9296533,-169.1404635,107.0599793,-1294.202935,210.5061478,-172.3589751,998.3139558,-554.5136309,460.1788461,208.07672,386.8607736,230.3040198
Pker3,kermesina,7,20,14,-22.29276211,344.3264258,-25.26969657,332.956849,-18.11379968,303.2527685,7.035243445,299.975374,18.20938313,330.1253901,14.44373885,343.6929676,-495.5904129,192.220245,-570.9897602,142.411746,-950.8808139,-579.3390188,-197.8863353,-150.1251332,-8.92597255,-1223.031199,239.1715824,-173.2289714,983.3230347,-542.7768301,561.5458741,155.5499475,466.2206966,223.9894388
Pker3,kermesina,8,20,13,-22.17122911,277.3822689,-23.84988826,262.311178,-20.52379725,239.2968071,11.73530572,244.9527979,17.73203267,269.194783,6.622018789,285.0017242,-488.5180817,210.4220672,-568.8465673,149.7951817,-1067.944842,-459.3827791,-159.9437631,-129.5812824,10.27669185,-1173.707937,192.7395712,-114.032152,1079.03844,-448.5683415,561.1156942,166.7626997,472.538415,220.1529847
Pker3,kermesina,9,20,12,0.220142346,336.5804321,-5.369053893,325.7843068,1.26864794,308.7924811,16.96359577,302.8145452,31.26485117,319.0321277,27.01284941,331.2993423,-498.4192065,226.5831103,-578.2552754,167.2551874,-953.8976426,-570.7816739,-233.5049657,-199.6577313,18.05378507,-1211.666741,223.5130683,-225.2757183,1016.938675,-551.4813861,498.0661038,193.058462,436.1444251,247.6632553
Pker3,kermesina,10,20,11,-2.653994716,361.0242196,-14.56891267,347.5880722,-3.389984215,305.0989702,22.33198057,308.0040274,43.44719161,334.7108469,39.75400313,350.8448812,-523.4254539,226.6718709,-585.3561439,168.4407843,-939.656333,-560.1737536,-195.7452375,-237.5315576,55.28729545,-1241.971252,245.898785,-238.3128629,889.9317733,-614.0394008,513.8394205,202.9926488,454.3056103,286.6525051
Pker3,kermesina,11,20,10,-22.76103296,348.8532614,-34.91756956,331.5664908,-24.97375739,288.5837311,6.587531348,288.2495103,23.26059827,320.2221049,16.28804199,345.607559,-431.7946471,324.732962,-555.4204931,264.5875061,-926.1219356,-611.2733323,-221.5296826,-280.5082009,102.4426569,-1276.832614,234.5187559,-163.41272,833.0202986,-617.2422515,547.625828,179.5063693,453.7754072,257.3596241
Pker3,kermesina,12,20,9,-17.71101158,371.5699996,-24.05171314,346.5221669,-13.72461983,313.1289975,17.31004364,310.2049842,27.4213043,350.8971305,23.07341554,373.8133462,-403.031069,262.3850679,-474.6190745,216.7677032,-838.9745334,-484.0415724,-290.2094202,-273.2448644,92.5778952,-1507.210772,262.7815623,-307.6626466,778.9981542,-515.4529498,459.0519818,249.5999624,401.1070847,292.7234469
Pker3,kermesina,13,20,8,-32.05941788,349.2570914,-31.87766146,327.8665646,-21.00065527,306.5685202,9.270660736,268.3219342,9.922644941,317.5273127,9.749994066,337.8462277,-474.3758995,293.0902165,-576.6091012,240.8831317,-968.0191524,-519.6841587,-238.5171065,-276.0454235,77.83328171,-1255.204354,332.9085499,-309.6937931,925.3294923,-548.5173806,533.8854046,205.3979576,443.5589659,262.3861537
Pker3,kermesina,14,20,7,-33.77501756,337.9646819,-48.4338798,318.5247413,-36.3190313,292.4744507,-11.22262117,287.5307137,10.79957302,304.9849101,9.401154208,325.7157245,-383.4847103,302.8397428,-535.7965974,238.1884764,-1009.146657,-523.6714372,-239.4331737,-244.5359735,88.62657639,-1278.974666,268.3345349,-281.1902122,977.2803055,-497.8528875,519.8117199,185.0617279,423.3578244,232.9400064
Pker3,kermesina,15,20,6,-3.331579975,347.4844769,-0.105514073,326.4275748,-2.223213933,271.8175084,39.22699313,281.0802911,49.54684754,320.17203,45.71233617,348.2417714,-535.9011511,278.8217574,-620.7538104,218.292691,-882.5182596,-512.3804698,-489.4315762,-450.2929337,16.18313095,-1207.849201,380.7855601,-327.2208927,866.9893218,-428.86808,606.7999742,241.4088594,529.0209414,292.864617
Pker3,kermesina,16,20,5,-40.99980102,374.5137507,-42.0522501,352.9048781,-39.56526123,312.4462899,-12.70457678,286.1495043,5.102561835,319.1090842,8.042540327,345.0312261,-370.6706941,289.0433813,-450.5103052,263.0370053,-999.5749434,-670.3558511,-331.7696802,-349.3940237,-10.37538263,-1103.905443,337.134706,-338.8694302,1015.428668,-499.4683002,503.6898792,181.088021,428.8245397,238.6699073
Pker3,kermesina,17,20,4,-3.357535639,445.598072,-6.542880846,418.6655208,-25.40426318,313.5442016,25.10606392,314.7722023,41.1305947,398.7682909,44.03907166,436.0289467,-566.8528702,255.9227359,-665.3458975,168.5815054,-739.8657381,-624.9662617,-386.9580793,-511.6463332,-5.752059236,-1002.574244,392.8317261,-486.7089244,769.5031369,-545.1787904,598.3634125,159.0993018,529.1053182,260.0937766
Pker3,kermesina,18,20,3,-19.67511554,442.2121507,-18.48158694,409.4032034,-33.98789854,288.860473,16.28604464,301.0850943,20.68924247,390.351691,31.02594946,415.4795036,-598.834158,182.7612542,-665.8433264,99.85779072,-748.7567988,-495.9411334,-541.7445838,-461.2284559,3.149274524,-1044.989692,464.8716032,-431.0900943,785.8681725,-422.1130294,682.2280319,125.8564651,623.2051494,199.4947794
Pker3,kermesina,19,20,2,-17.83801141,456.190577,-13.05776404,413.0808577,-21.18899728,268.8870878,19.12103343,272.3295462,47.79072218,400.8892185,47.0734861,438.3747385,-587.3388364,197.1311277,-666.2265603,131.9243701,-783.9832578,-554.3560428,-566.9479395,-524.929895,-18.22981164,-884.4919219,566.3890571,-478.5879468,757.6614798,-337.6706964,642.418258,47.44522797,594.3571418,153.7837515
Pker3,kermesina,20,20,1,-48.07764268,301.7294086,-47.82364418,272.1432056,-49.91883895,178.9707936,5.629247815,210.6213096,8.885443392,271.7442003,7.721625675,293.1563012,-494.9054536,132.7285424,-589.3841701,91.21928201,-655.3318064,-33.86405835,-693.2410119,-119.5066419,47.25001531,-1327.536946,855.1109137,-400.6212774,846.8307301,-262.5477265,445.1468434,165.2478548,362.1077484,226.5157523
Plig1,ligularis,1,10,10,-88.85338726,279.5913537,-90.46036682,262.6146139,-81.41596418,233.2393861,86.76293933,253.6644232,107.8880119,273.8366373,91.44375177,298.5215123,-413.434415,152.1851897,-455.1184859,101.2961472,-541.2493937,-120.3267196,-550.8806047,-186.5410256,-64.45055865,-1717.664754,567.5974462,-132.9492096,566.377071,-45.42141681,457.3083843,143.4377666,408.4855716,204.5160958
Plig1,ligularis,2,10,9,-58.41180029,214.1261862,-92.26863908,208.0538406,-78.5280261,173.6320899,115.5103991,167.9040533,91.41989359,201.3749605,69.29384314,214.9981122,-368.6575052,189.0089986,-401.5902226,160.5955764,-477.4985357,-32.55602217,-475.022613,-68.71787814,-18.41659539,-1777.970234,510.9628224,-57.40215467,472.6830042,27.65663346,380.2312449,168.1054278,330.2927301,211.1904101
